node_id,community_id,d_local,d_comm,s_raw,s,is_suspicious
file_/home/admin/docs/doc_018.txt,1,0.015847476,0.003961869,0.019809345,0.99999934,True
file_/var/log/app_016.log,1,0.015847476,0.003961869,0.019809345,0.99999934,True
file_/var/log/app_027.log,0,0.0035995021,0.0017055466,0.005305049,0.06579471,False
file_/var/log/app_033.log,4,0.004323385,0.0010808464,0.0054042316,0.072182946,False
file_/var/log/app_035.log,0,0.005825694,0.0024476117,0.008273305,0.2569766,False
file_/var/log/app_037.log,2,0.004323385,0.0010808464,0.0054042316,0.072182946,False
file_/var/log/app_044.log,6,0.005454834,0.0013637074,0.0068185413,0.16327697,False
file_/var/log/app_049.log,7,0.0059619267,0.0014904803,0.007452407,0.20410351,False
file_/var/log/app_055.log,5,0.0059619267,0.0014904803,0.007452407,0.20410351,False
ip_192.168.1.2,3,0.015332484,0.003833121,0.019165605,0.95853686,True
proc_app_002,2,0.004323385,0.0010808462,0.005404231,0.072182916,False
proc_app_044,3,0.015332484,0.0038331207,0.019165605,0.95853686,True
proc_app_062,4,0.004323385,0.0010808462,0.005404231,0.072182916,False
proc_app_074,5,0.0059619267,0.0014904832,0.0074524097,0.2041037,False
proc_sys_003,6,0.005454834,0.0013637097,0.0068185437,0.16327712,False
proc_sys_004,7,0.0059619267,0.0014904832,0.0074524097,0.2041037,False
proc_sys_006,0,0.0029655215,0.0013180105,0.004283532,0.0,False
