node_id,community_id,d_local,d_comm,s_raw,s,is_suspicious
domain_service18.internal,5,0.015332487,0.003833121,0.019165609,0.8037003,True
file_/home/admin/docs/doc_003.txt,6,0.0059619294,0.0014904815,0.007452411,0.24893808,False
file_/home/admin/docs/doc_014.txt,2,0.005454834,0.0013637074,0.0068185413,0.21891665,False
file_/var/log/app_012.log,0,0.013768763,0.005854063,0.019622827,0.8253551,True
file_/var/log/app_017.log,1,0.0032634486,0.0008158621,0.0040793107,0.08918081,False
file_/var/log/app_042.log,3,0.0017570843,0.00043927087,0.0021963553,0.0,False
file_/var/log/syslog,0,0.0039204387,0.0025712876,0.0064917263,0.20343798,False
proc_app_001,4,0.018648202,0.004662052,0.023310253,0.9999996,True
proc_app_019,1,0.0032634486,0.00081586215,0.0040793107,0.08918081,False
proc_app_036,2,0.005454834,0.0013637097,0.0068185437,0.21891676,False
proc_app_062,0,0.005210919,0.0023159622,0.007526881,0.25246516,False
proc_app_063,3,0.0017570843,0.00043927136,0.0021963557,2.2054719e-08,False
proc_app_069,4,0.018648202,0.0046620485,0.02331025,0.9999994,True
proc_app_070,5,0.015332487,0.0038331232,0.01916561,0.8037004,True
proc_sys_007,6,0.0059619294,0.0014904832,0.0074524125,0.24893816,False
