node_id,community_id,d_local,d_comm,s_raw,s,is_suspicious
file_/home/admin/docs/doc_003.txt,3,0.012526024,0.003131506,0.01565753,0.030481407,False
file_/home/admin/docs/doc_016.txt,2,0.012526024,0.0031315058,0.01565753,0.030481407,False
file_/home/admin/docs/doc_017.txt,2,0.012526024,0.003131506,0.01565753,0.030481407,False
file_/home/admin/docs/doc_030.txt,7,0.0066548022,0.001663701,0.008318503,0.013862957,False
file_/home/admin/docs/doc_036.txt,9,0.0017570847,0.0004392712,0.002196356,0.0,False
file_/home/admin/docs/doc_038.txt,6,0.0059619267,0.0014904803,0.007452407,0.0119017735,False
file_/tmp/cache_010.dat,8,0.0066548022,0.001663701,0.008318503,0.013862957,False
file_/var/log/app_004.log,1,0.030478043,0.013545793,0.044023834,0.09471391,False
file_/var/log/app_005.log,0,0.03897218,0.02213532,0.0611075,0.13339807,False
file_/var/log/app_016.log,0,0.011468185,0.006841855,0.01831004,0.036487736,False
file_/var/log/app_022.log,4,0.012526024,0.0031315058,0.01565753,0.030481407,False
file_/var/log/app_023.log,11,0.006654803,0.0016637006,0.008318503,0.013862957,False
file_/var/log/app_025.log,3,0.012526024,0.0031315058,0.01565753,0.030481407,False
file_/var/log/app_039.log,4,0.012526024,0.003131506,0.01565753,0.030481407,False
file_/var/log/app_045.log,5,0.004323385,0.0010808464,0.0054042316,0.007263896,False
ip_192.168.1.19,10,0.007117333,0.0017793328,0.008896666,0.015172145,False
proc_app_007,0,0.0042470153,0.0072139064,0.011460922,0.020978633,False
proc_app_020,0,0.022590648,0.009283025,0.031873673,0.06720115,False
proc_app_039,1,0.2457916,0.1980239,0.4438155,1.0,True
proc_app_054,1,0.18376331,0.17734782,0.36111113,0.8127247,True
proc_app_055,5,0.004323385,0.0010808462,0.005404231,0.007263895,False
proc_app_076,6,0.0059619267,0.0014904832,0.0074524097,0.01190178,False
proc_app_077,7,0.0066548022,0.0016637001,0.008318502,0.013862955,False
proc_sys_002,8,0.0066548022,0.0016637001,0.008318502,0.013862955,False
proc_sys_012,9,0.0017570847,0.00043927113,0.002196356,0.0,False
proc_sys_017,10,0.007117333,0.0017793335,0.008896667,0.015172147,False
proc_sys_040,11,0.006654803,0.001663701,0.008318504,0.01386296,False
