node_id,community_id,d_local,d_comm,s_raw,s,is_suspicious
domain_service12.internal,8,0.007117332,0.0017793331,0.008896665,0.018352892,False
file_/home/admin/docs/doc_017.txt,7,0.004323385,0.0010808464,0.0054042316,0.00878673,False
file_/home/admin/docs/doc_018.txt,5,0.005454834,0.0013637074,0.0068185413,0.012660681,False
file_/tmp/cache_009.dat,0,0.22267485,0.14460345,0.36727828,1.0,True
file_/tmp/cache_014.dat,4,0.0059619267,0.0014904803,0.007452407,0.01439691,False
file_/tmp/cache_017.dat,1,0.08806426,0.06274972,0.15081398,0.4070802,True
file_/var/log/app_016.log,2,0.005454834,0.0013637074,0.0068185413,0.012660681,False
file_/var/log/app_023.log,0,0.050699502,0.022533111,0.07323261,0.1945762,False
file_/var/log/app_043.log,6,0.0066548022,0.001663701,0.008318503,0.016769243,False
file_/var/log/app_051.log,3,0.0017570843,0.00043927087,0.0021963553,0.0,False
file_/var/log/app_053.log,1,0.024875944,0.011055979,0.035931922,0.09240546,False
proc_app_007,10,0.018648198,0.004662048,0.023310246,0.057833295,False
proc_app_013,9,0.010091718,0.002522931,0.012614649,0.028536865,False
proc_app_014,2,0.005454834,0.0013637097,0.0068185437,0.012660688,False
proc_app_020,3,0.0017570843,0.00043927136,0.0021963557,1.275498e-09,False
proc_app_036,0,0.1236593,0.11159825,0.23525755,0.6383805,True
proc_app_045,4,0.0059619267,0.0014904832,0.0074524097,0.014396917,False
proc_app_054,1,0.0784565,0.05954713,0.13800363,0.37199122,False
proc_app_055,5,0.005454834,0.0013637097,0.0068185437,0.012660688,False
proc_app_059,6,0.0066548022,0.0016637001,0.008318502,0.016769242,False
proc_app_077,7,0.004323385,0.0010808462,0.005404231,0.008786729,False
proc_sys_019,8,0.007117332,0.001779333,0.008896665,0.018352892,False
proc_sys_024,9,0.010091718,0.0025229282,0.012614647,0.02853686,False
proc_sys_032,10,0.018648198,0.004662051,0.023310248,0.0578333,False
